batch,group,norm_prefix,norm_main,norm_aux,cos_main_aux,cos_prefix_aux,aux_main_norm_ratio,dot_main_total
14,backbone_fpn,6.0726345092099985,6.338768585431036,9.969575552090006,-0.21529702682112314,-0.19448041031927293,1.5727937402548473,26.574327670763132
14,scene_shared,3.2877315794942064,3.293643174631108,0.16274964436416786,-0.01902627290876182,-0.02396884159568149,0.04941325934081976,10.837886532632295
14,status_query,1.3282414048271989,1.2389646466217563,0.006839467492121786,-0.42726719451633915,-0.461152743678307,0.005520308840749197,1.5314127938628268
15,backbone_fpn,9.146896234671164,9.59212625194677,3.8772400825152733,-0.15003803833021767,-0.15539788836368962,0.40421070163962536,86.42882489355645
15,scene_shared,3.9204531730499617,4.0793276426189955,0.16948414744419074,0.08080460402781173,0.08180695088874741,0.04154707890425274,16.696780813481006
15,status_query,0.6221717574322515,0.5227064913216646,0.009775956811202321,0.672040270067012,0.7659510347995002,0.018702573955957178,0.2766561723365917
16,backbone_fpn,6.201174597338772,6.589115827674697,8.878187691890886,-0.6186864751221207,-0.6075118478262643,1.3474019768482357,7.223655451146627
16,scene_shared,3.2323835249233133,3.7607018912810375,0.20546352430803858,-0.004943212281084969,-0.0036960842112254188,0.05463435556654822,14.139059158898325
16,status_query,1.1959046191273708,1.3802318985740696,0.006280270121229096,-0.17280694396698748,-0.1512897326139235,0.004550155758403571,1.9035421636518484
17,backbone_fpn,8.476243829122728,8.895899387498625,6.449959011194521,0.34912899023509325,0.3416927862928295,0.7250485566707987,99.1694141978133
17,scene_shared,6.031178363838517,6.67501083143461,0.29372482931049904,0.04849794477415898,0.04508138504423308,0.04400364834275047,44.650855466489624
17,status_query,2.2393956436969056,2.5666598421604125,0.013360585584721968,0.8419548025602063,0.8407110508099459,0.00520543679581478,6.616615125531702
18,backbone_fpn,8.284237345789098,8.926572643696582,15.944308290569102,0.13842704848338036,0.13915207976720903,1.7861623858321514,99.38574774780508
18,scene_shared,8.127121730751485,8.530890990705364,0.1678895092486225,0.20827081334473754,0.21418486541094955,0.019680184570585024,73.07439636411776
18,status_query,3.7395826767845617,3.8974955223846734,0.022043597036611046,0.9772090612568196,0.9785173231261379,0.005655836398016879,15.274428088339237
19,backbone_fpn,4.869083667294645,5.102790098427326,7.474949197259124,0.013018045393655711,-0.02551711362378339,1.4648749121706761,26.535015353554332
